GeographyId,LangIsoCode,RegionId,GeographyCode,GeographyName,GeographyFQName,GeographyLevel,GeographyActive,RecordCreation,RecordSync,RecordUpdate
0001800039,spa,"",54871,"Villa Caro","Norte de Santander/Villa Caro",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001800040,spa,"",54874,"Villa del Rosario","Norte de Santander/Villa del Rosario",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001900001,spa,"",63001,Armenia,Quindio/Armenia,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001900002,spa,"",63111,Buenavista,Quindio/Buenavista,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001900003,spa,"",63130,"Calarcá","Quindio/Calarcá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001900004,spa,"",63190,Circasia,Quindio/Circasia,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001900005,spa,"",63212,"Córdoba","Quindio/Córdoba",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001900006,spa,"",63272,Filandia,Quindio/Filandia,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001900007,spa,"",63302,"Génova","Quindio/Génova",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001900008,spa,"",63401,"La Tebaida","Quindio/La Tebaida",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:42+00:00
0001900009,spa,"",63470,Montenegro,Quindio/Montenegro,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:43+00:00
0001900010,spa,"",63548,Pijao,Quindio/Pijao,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:43+00:00
0001900011,spa,"",63594,Quimbaya,Quindio/Quimbaya,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:43+00:00
0001900012,spa,"",63690,Salento,Quindio/Salento,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:43+00:00
0002000001,spa,"",66001,Pereira,Risaralda/Pereira,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:43+00:00
0002000002,spa,"",66045,"Apía","Risaralda/Apía",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:43+00:00
0002000003,spa,"",66075,Balboa,Risaralda/Balboa,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:43+00:00
0002000004,spa,"",66088,"Belén de Umbría","Risaralda/Belén de Umbría",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:43+00:00
0002000005,spa,"",66170,Dosquebradas,Risaralda/Dosquebradas,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:43+00:00
0002000006,spa,"",66318,"Guática","Risaralda/Guática",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:44+00:00
0002000007,spa,"",66383,"La Celia","Risaralda/La Celia",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:44+00:00
0002000008,spa,"",66400,"La Virginia","Risaralda/La Virginia",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:44+00:00
0002000009,spa,"",66440,Marsella,Risaralda/Marsella,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:44+00:00
0002000010,spa,"",66456,"Mistrató","Risaralda/Mistrató",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:44+00:00
0002000011,spa,"",66572,"Pueblo Rico","Risaralda/Pueblo Rico",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:44+00:00
0002000012,spa,"",66594,"Quinchía","Risaralda/Quinchía",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:44+00:00
0002000013,spa,"",66682,"Santa Rosa de Cabal","Risaralda/Santa Rosa de Cabal",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:44+00:00
0002000014,spa,"",66687,Santuario,Risaralda/Santuario,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:44+00:00
0002100001,spa,"",68001,Bucaramanga,Santander/Bucaramanga,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:44+00:00
0002100002,spa,"",68013,Aguada,Santander/Aguada,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100003,spa,"",68020,Albania,Santander/Albania,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100004,spa,"",68051,Aratoca,Santander/Aratoca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100005,spa,"",68077,Barbosa,Santander/Barbosa,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100006,spa,"",68079,Barichara,Santander/Barichara,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100007,spa,"",68081,Barrancabermeja,Santander/Barrancabermeja,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100008,spa,"",68092,Betulia,Santander/Betulia,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100009,spa,"",68101,"Bolívar","Santander/Bolívar",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100010,spa,"",68121,Cabrera,Santander/Cabrera,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100011,spa,"",68132,California,Santander/California,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100012,spa,"",68147,Capitanejo,Santander/Capitanejo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100013,spa,"",68152,"Carcasí","Santander/Carcasí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100014,spa,"",68160,"Cepitá","Santander/Cepitá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:45+00:00
0002100015,spa,"",68162,Cerrito,Santander/Cerrito,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100016,spa,"",68167,"Charalá","Santander/Charalá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100017,spa,"",68169,Charta,Santander/Charta,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100018,spa,"",68176,Chima,Santander/Chima,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100019,spa,"",68179,"Chipatá","Santander/Chipatá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100020,spa,"",68190,Cimitarra,Santander/Cimitarra,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100021,spa,"",68207,"Concepción","Santander/Concepción",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100022,spa,"",68209,Confines,Santander/Confines,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100023,spa,"",68211,"Contratación","Santander/Contratación",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100024,spa,"",68217,Coromoro,Santander/Coromoro,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100025,spa,"",68229,"Curití","Santander/Curití",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100026,spa,"",68235,"El Carmen de Chucurí","Santander/El Carmen de Chucurí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100027,spa,"",68245,"El Guacamayo","Santander/El Guacamayo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100028,spa,"",68250,"El Peñón","Santander/El Peñón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100029,spa,"",68255,"El Playón","Santander/El Playón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:46+00:00
0002100030,spa,"",68264,Encino,Santander/Encino,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100031,spa,"",68266,Enciso,Santander/Enciso,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100032,spa,"",68271,"Florián","Santander/Florián",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100033,spa,"",68276,Floridablanca,Santander/Floridablanca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100034,spa,"",68296,"Galán","Santander/Galán",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100035,spa,"",68298,Gambita,Santander/Gambita,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100036,spa,"",68307,"Girón","Santander/Girón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100037,spa,"",68318,Guaca,Santander/Guaca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100038,spa,"",68320,Guadalupe,Santander/Guadalupe,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100039,spa,"",68322,"Guapotá","Santander/Guapotá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100040,spa,"",68324,"Guavatá","Santander/Guavatá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100041,spa,"",68327,"Güepsa","Santander/Güepsa",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100042,spa,"",68344,Hato,Santander/Hato,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100043,spa,"",68368,"Jesús María","Santander/Jesús María",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:47+00:00
0002100044,spa,"",68370,"Jordán","Santander/Jordán",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:48+00:00
0002100045,spa,"",68377,"La Belleza","Santander/La Belleza",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:48+00:00
0002100046,spa,"",68385,"Landázuri","Santander/Landázuri",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:48+00:00
0002100047,spa,"",68397,"La Paz","Santander/La Paz",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:48+00:00
0002100048,spa,"",68406,Lebrija,Santander/Lebrija,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:48+00:00
0002100049,spa,"",68418,"Los Santos","Santander/Los Santos",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:48+00:00
0002100050,spa,"",68425,Macaravita,Santander/Macaravita,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:48+00:00
0002100051,spa,"",68432,"Málaga","Santander/Málaga",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:49+00:00
0002100052,spa,"",68444,Matanza,Santander/Matanza,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:49+00:00
0002100053,spa,"",68464,Mogotes,Santander/Mogotes,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:49+00:00
0002100054,spa,"",68468,Molagavita,Santander/Molagavita,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:49+00:00
0002100055,spa,"",68498,Ocamonte,Santander/Ocamonte,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:49+00:00
0002100056,spa,"",68500,Oiba,Santander/Oiba,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:49+00:00
0002100057,spa,"",68502,Onzaga,Santander/Onzaga,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:49+00:00
0002100058,spa,"",68522,Palmar,Santander/Palmar,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:49+00:00
0002100059,spa,"",68524,"Palmas del Socorro","Santander/Palmas del Socorro",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:49+00:00
0002100060,spa,"",68533,"Páramo","Santander/Páramo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:49+00:00
0002100061,spa,"",68547,Piedecuesta,Santander/Piedecuesta,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:49+00:00
0002100062,spa,"",68549,Pinchote,Santander/Pinchote,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:50+00:00
0002100063,spa,"",68572,"Puente Nacional","Santander/Puente Nacional",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:50+00:00
0002100064,spa,"",68573,"Puerto Parra","Santander/Puerto Parra",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:50+00:00
0002100065,spa,"",68575,"Puerto Wilches","Santander/Puerto Wilches",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:51+00:00
0002100066,spa,"",68615,Rionegro,Santander/Rionegro,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:52+00:00
0002100067,spa,"",68655,"Sabana de Torres","Santander/Sabana de Torres",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:52+00:00
0002100068,spa,"",68669,"San Andrés","Santander/San Andrés",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:52+00:00
0002100069,spa,"",68673,"San Benito","Santander/San Benito",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:56+00:00
0002100070,spa,"",68679,"San Gil","Santander/San Gil",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:56+00:00
0002100071,spa,"",68682,"San Joaquín","Santander/San Joaquín",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:56+00:00
0002100072,spa,"",68684,"San José de Miranda","Santander/San José de Miranda",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:56+00:00
0002100073,spa,"",68686,"San Miguel","Santander/San Miguel",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:56+00:00
0002100074,spa,"",68689,"San Vicente de Chucurí","Santander/San Vicente de Chucurí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:57+00:00
0002100075,spa,"",68705,"Santa Bárbara","Santander/Santa Bárbara",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:57+00:00
0002100076,spa,"",68720,"Santa Helena del Opón","Santander/Santa Helena del Opón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:57+00:00
0002100077,spa,"",68745,Simacota,Santander/Simacota,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:57+00:00
0002100078,spa,"",68755,Socorro,Santander/Socorro,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:57+00:00
0002100079,spa,"",68770,Suaita,Santander/Suaita,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:58+00:00
0002100080,spa,"",68773,Sucre,Santander/Sucre,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:59+00:00
0002100081,spa,"",68780,"Suratá","Santander/Suratá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:59+00:00
0002100082,spa,"",68820,Tona,Santander/Tona,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:59+00:00
0002100083,spa,"",68855,"Valle de San José","Santander/Valle de San José",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:59+00:00
0002100084,spa,"",68861,"Vélez","Santander/Vélez",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:59+00:00
0002100085,spa,"",68867,Vetas,Santander/Vetas,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:59+00:00
0002100086,spa,"",68872,Villanueva,Santander/Villanueva,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:59+00:00
0002100087,spa,"",68895,Zapatoca,Santander/Zapatoca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:55:59+00:00
0002200001,spa,"",70001,Sincelejo,Sucre/Sincelejo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:00+00:00
0002200002,spa,"",70110,Buenavista,Sucre/Buenavista,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:00+00:00
0002200003,spa,"",70124,Caimito,Sucre/Caimito,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:00+00:00
0002200004,spa,"",70204,Coloso,Sucre/Coloso,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:00+00:00
0002200005,spa,"",70215,Corozal,Sucre/Corozal,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:00+00:00
0002200006,spa,"",70230,"Chalán","Sucre/Chalán",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:00+00:00
0002200007,spa,"",70235,Galeras,Sucre/Galeras,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:00+00:00
0002200008,spa,"",70265,Guaranda,Sucre/Guaranda,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:00+00:00
0002200009,spa,"",70400,"La Unión","Sucre/La Unión",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:00+00:00
0002200010,spa,"",70418,"Los Palmitos","Sucre/Los Palmitos",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:00+00:00
0002200011,spa,"",70429,Majagual,Sucre/Majagual,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:01+00:00
0002200012,spa,"",70473,Morroa,Sucre/Morroa,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:01+00:00
0002200013,spa,"",70508,Ovejas,Sucre/Ovejas,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:01+00:00
0002200014,spa,"",70523,Palmito,Sucre/Palmito,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:01+00:00
0002200015,spa,"",70670,"Sampués","Sucre/Sampués",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:01+00:00
0002200016,spa,"",70678,"San Benito de Abad","Sucre/San Benito de Abad",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:02+00:00
0002200017,spa,"",70702,"San Juan de Betulia","Sucre/San Juan de Betulia",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:02+00:00
0002200018,spa,"",70708,"San Marcos","Sucre/San Marcos",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:02+00:00
0002200019,spa,"",70713,"San Onofré","Sucre/San Onofré",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:02+00:00
0002200020,spa,"",70717,"San Pedró","Sucre/San Pedró",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:02+00:00
0002200021,spa,"",70742,"San Luis de Sincé","Sucre/San Luis de Sincé",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:03+00:00
0002200022,spa,"",70771,Sucre,Sucre/Sucre,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:03+00:00
0002200023,spa,"",70820,"Santiago de Tolú","Sucre/Santiago de Tolú",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:03+00:00
0002200024,spa,"",70823,"Tolú Viejo","Sucre/Tolú Viejo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:04+00:00
0002300001,spa,"",73001,"Ibagué","Tolima/Ibagué",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:04+00:00
0002300002,spa,"",73024,Alpujarra,Tolima/Alpujarra,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:04+00:00
0002300003,spa,"",73026,Alvarado,Tolima/Alvarado,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:04+00:00
0002300004,spa,"",73030,Ambalema,Tolima/Ambalema,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:04+00:00
0002300005,spa,"",73043,"Anzoátegui","Tolima/Anzoátegui",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:04+00:00
0002300006,spa,"",73055,Armero,Tolima/Armero,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:04+00:00
0002300007,spa,"",73067,Ataco,Tolima/Ataco,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:04+00:00
0002300008,spa,"",73124,Cajamarca,Tolima/Cajamarca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300009,spa,"",73148,"Carmen de Apicalá","Tolima/Carmen de Apicalá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300010,spa,"",73152,Casabianca,Tolima/Casabianca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300011,spa,"",73168,Chaparral,Tolima/Chaparral,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300012,spa,"",73200,Coello,Tolima/Coello,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300013,spa,"",73217,Coyaima,Tolima/Coyaima,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300014,spa,"",73226,Cunday,Tolima/Cunday,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300015,spa,"",73236,Dolores,Tolima/Dolores,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300016,spa,"",73268,Espinal,Tolima/Espinal,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300017,spa,"",73270,Falan,Tolima/Falan,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300018,spa,"",73275,Flandes,Tolima/Flandes,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300019,spa,"",73283,Fresno,Tolima/Fresno,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300020,spa,"",73319,Guamo,Tolima/Guamo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300021,spa,"",73347,Herveo,Tolima/Herveo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300022,spa,"",73349,Honda,Tolima/Honda,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:05+00:00
0002300023,spa,"",73352,Icononzo,Tolima/Icononzo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300024,spa,"",73408,"Lérida","Tolima/Lérida",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300025,spa,"",73411,"Líbano","Tolima/Líbano",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300026,spa,"",73443,"San Sebastián de Mariquita","Tolima/San Sebastián de Mariquita",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300027,spa,"",73449,Melgar,Tolima/Melgar,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300028,spa,"",73461,Murillo,Tolima/Murillo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300029,spa,"",73483,Natagaima,Tolima/Natagaima,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300030,spa,"",73504,Ortega,Tolima/Ortega,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300031,spa,"",73520,Palocabildo,Tolima/Palocabildo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300032,spa,"",73547,Piedras,Tolima/Piedras,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300033,spa,"",73555,Planadas,Tolima/Planadas,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300034,spa,"",73563,Prado,Tolima/Prado,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300035,spa,"",73585,"Purificación","Tolima/Purificación",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:06+00:00
0002300036,spa,"",73616,Rioblanco,Tolima/Rioblanco,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:07+00:00
0002300037,spa,"",73622,Roncesvalles,Tolima/Roncesvalles,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:07+00:00
0002300038,spa,"",73624,Rovira,Tolima/Rovira,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:07+00:00
0002300039,spa,"",73671,"Saldaña","Tolima/Saldaña",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:07+00:00
